iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
384,CDI2146,2146,19-May-2020,2020,1,Protests,Protest with intervention,Protesters (Ivory Coast),Health Workers (Ivory Coast),6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info,National,"On 19 May 2020, health workers demonstrated in Treichville neighbourhood of Abidjan city (District Autonome D'Abidjan, Abidjan) to demand payment of their bonuses. The police forces intervened and arrested several demonstrators. [size=at least several]",0,1591052480
384,CDI2147,2147,20-May-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),Prisoners (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info; Afrique sur 7; Akody; Ivoire Times,National-Regional,"On 20 May 2020, prisoners demonstrated in MACA prison of Abidjan city (District Autonome D'Abidjan, Abidjan). They reportedly revolted against a prison guard who they accuse of frequent abuses against them. [size=no report]",0,1591052475
384,CDI2150,2150,22-May-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Lacs,Iffou,NA,Daoukro,7.059,-3.963,1,Abidjan TV,National,"On 22 May 2020, a group of youths demonstrated and blocked the entrance of the King's palace in Daoukro town (Iffou, Lacs) in an attempt to prevent a delegation of ministers from visiting the king. The reason of the demonstration is unclear. [size=no report]",0,1591052476
384,CDI2149,2149,22-May-2020,2020,1,Riots,Mob violence,Rioters (Ivory Coast),Vigilante Group (Ivory Coast),5,Unidentified Armed Group (Ivory Coast),NA,3,35,Western Africa,Ivory Coast,Lagunes,Agneby-Tiassa,NA,Agboville,5.934,-4.221,2,Soir Info,National,"On 22 May 2020, residents captured and killed two armed robbers in Offoumpo village near Agboville (Agneby-Tiassa, Lagunes). [size=no report]",2,1591646823
384,CDI2151,2151,24-May-2020,2020,1,Riots,Mob violence,Rioters (Ivory Coast),NA,5,Military Forces of the Ivory Coast (2011-) Fire Fighter Corps,NA,1,15,Western Africa,Ivory Coast,Lagunes,Agneby-Tiassa,NA,Sikensi,5.669,-4.57,1,Soir Info; Koaci News; Abidjan TV; Connection Ivoirienne,National,"On 24 May 2020, residents attacked a firefighter vehicle and severely damaged it in Sikensi town (Agneby-Tiassa, Lagunes). They accused the fire fighters of arriving too late at the scene of a local market fire. [size=no report]",0,1591052475
384,CDI2152,2152,25-May-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),Tchagba Communal Group (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Koaci News,National,"On 25 May 2020, several Tchagba individuals demonstrated before the Court of Justice of Le Plateau commune, Abidjan city (District Autonome D'Abidjan, Abidjan), to demand the liberation of 3 of their leaders arrested two days before in the context of a land dispute. [size=several]",0,1591052478
384,CDI2153,2153,29-May-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Lagunes,Grands Ponts,NA,Jacqueville,5.202,-4.419,1,Soir Info; Fratmat,National,"On 29 May 2020, residents demonstrated in Jacqueville town (Grands Ponts, Lagunes) against a real estate project. They blocked a delegation of the government that intended to officially launch the project. No violence was reported. [size=no report]",0,1591052475
384,CDI2154,2154,29-May-2020,2020,2,Battles,Armed clash,Fengolo Communal Militia (Ivory Coast),NA,4,Wayere Communal Militia (Ivory Coast),Sianhala Communal Militia (Ivory Coast),4,44,Western Africa,Ivory Coast,Savanes,Bagoue,NA,Sianhala,10.038,-6.854,1,Connection Ivoirienne; Soir Info; Abidjan TV,National,"Around 29 May 2020, villagers from Fengolo, Wayere, and Sianhala villages clashed in Sianhala (Bagoue, Savanes) over a land dispute. An unspecified number of people were killed.",3,1591052475
384,CDI2157,2157,29-May-2020,2020,1,Strategic developments,Looting/property destruction,Muslim Militia (Ivory Coast),NA,4,Civilians (Ivory Coast),Muslim Group (Ivory Coast),7,47,Western Africa,Ivory Coast,Zanzan,Gontougo,NA,Yorobodi,8.119,-3.682,1,Afrik Soir; Fratmat,National,"On 29 May 2020, a group of Muslim youths attacked and partly damaged the construction site for a new mosque in Yorobodi village (Gontougo, Zanzan) over a dispute on the building of that mosque.",0,1591646808
384,CDI2155,2155,30-May-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),Health Workers (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Connection Ivoirienne; Afrik Soir; Soir Info; Koaci News; Fratmat; News Abidjan,National,"On 30 May 2020, about 40 heath workers organised a silent march in Abidjan city (District Autonome D'Abidjan, Abidjan) to denounce the death of a prominent doctor and her family, who were killed by a drunk driver in a road accident the week before. [size=about 40]",0,1591052475
384,CDI2158,2158,30-May-2020,2020,1,Battles,Armed clash,Muslim Militia (Ivory Coast),NA,4,Muslim Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Zanzan,Gontougo,NA,Yorobodi,8.119,-3.682,1,Koaci News; News Abidjan; Ivoire Times; AIP (Ivory Coast); Abidjan TV; Soir Info; Fratmat; AFP; Afrik Soir; Akody,National-International,"On 30 May 2020, two groups of Muslims clashed in Yorobodi village (Gontougo, Zanzan) over a dispute on the building of a new mosque in their village. 1 person was reportedly shot and killed (3 deaths according to other sources), and 4 injured. The gendarmerie forces intervened to settle the situation. A curfew was instituted.",1,1591646808
384,CDI2159,2159,04-June-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),Farmers (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Denguele,Kabadougou,NA,Odienne,9.505,-7.564,1,Afrik Soir; Soir Info,National,"On 4 June 2020, cashew producers demonstrated in front of the prefecture of Odienne (Kabadougou, Denguele) over the non-application of a set selling price for raw cashew nuts by local buyers. [size=no report]",0,1591646808
384,CDI2161,2161,08-June-2020,2020,1,Protests,Peaceful protest,Protesters (Ivory Coast),Students (Ivory Coast),6,NA,NA,0,60,Western Africa,Ivory Coast,Sassandra Marahoue,Marahoue,NA,Zuenoula,7.594,-5.956,1,News Abidjan,National,"On 8 June 2020, a group of students disrupted the BEPC national exam in Zuenoula town (Marahoue, Sassandra-Marahoue) as they demonstrated against an increase in the fees required for the health check. [size=no report]",0,1616530992
384,CDI2163,2163,11-June-2020,2020,1,Battles,Armed clash,Unidentified Armed Group (Ivory Coast),NA,3,Military Forces of the Ivory Coast (2011-),Military Forces of the Ivory Coast (2011-) Gendarmerie,1,13,Western Africa,Ivory Coast,Denguele,Folon,NA,Gbeya,10.313,-6.934,1,News Abidjan; Ivoire Times; Afrik Soir; Koaci News; Atoo; Akody; Xinhua; Connection Ivoirienne; Soir Info,National-International,"On 11 June 2020, unidentified individuals opened fire on a military border post in Gbeya village, Mahandiana-Soukourani subdivision (Folon, Denguele), injuring one soldier and one gendarme.",0,1595270721
384,CDI2162,2162,11-June-2020,2020,1,Battles,Armed clash,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Military Forces of the Ivory Coast (2011-),Military Forces of the Ivory Coast (2011-) Gendarmerie,1,12,Western Africa,Ivory Coast,Savanes,Tchologo,NA,Kafolo,9.584,-4.315,1,AFP; Undisclosed Source; RTI; Connection Ivoirienne; AIP (Ivory Coast); Atoo; News Abidjan; Xinhua; RFI; Afrique sur 7; Soir Info; Reuters; Afrik Soir; Gbich; Ivoire Times; AP; Abidjan TV; Koaci News; Akody; Fratmat,Local partner-Other,"On 11 June 2020, suspected members of the Katiba Macina attacked a mixed military and gendarmerie border post in Kafolo town (Tchologo, Savanes), killing 11 soldiers and one gendarme, and injuring 7 others. One gendarme went missing and was later retrieved. One assailant was also killed, and another injured (total of 13 fatalities).",13,1592254855
384,CDI2164,2164,12-June-2020,2020,1,Battles,Armed clash,Digouale Communal Militia (Ivory Coast),NA,4,Burkinabe Communal Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Digouale,7.527,-7.806,1,News Abidjan; Koaci News; Fratmat; AIP (Ivory Coast),National,"On 12 June 2020, residents clashed with Burkinabe individuals who were reportedly attempting to settle in their lands in Digouale village (Tonkpi, Montagnes). 4 people were reportedly injured, and property damaged.",0,1592254855
384,CDI2165,2165,12-June-2020,2020,1,Riots,Violent demonstration,Rioters (Ivory Coast),Labour Group (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Man,7.412,-7.554,1,Koaci News,National,"On 12 June 2020, traders demonstrated in Man town (Tonkpi, Montagnes) against the decision of the Mayor to destroy some of their shops in order to build new ones in a bigger market. The demonstrators erected barricades, burnt tires on roads. The police forces fired tear gas to disperse them. [size=no report]",0,1592254857
